week_start,sales,series_id,week_end,promo_type,count_normal_weeks,count_promo_weeks,percent_normal_weeks,last_1yr_sales_vol,history_count,trend,seasonal,baseline,class,noise_cv,forecast_score,resid,is_outlier,upper_limit,lower_limit
2022-02-28,153.45079735027636,Product_004,2022-03-06,Normal,129,8,94.2,4810.282719464005,137,91.68885768933326,62.73157177098962,154.42042946032288,Regular Intermittent,0.022,High,-0.9696321100465184,False,157.2892573135806,151.0965323266854
2022-03-07,141.30646420151228,Product_004,2022-03-13,Normal,129,8,94.2,4810.282719464005,137,91.58407518479487,50.7976527555934,142.38172794038826,Regular Intermittent,0.022,High,-1.0752637388759752,False,145.250555793646,139.0578308067508
2022-03-14,146.05525397620826,Product_004,2022-03-20,Normal,129,8,94.2,4810.282719464005,137,91.47968594789978,55.75624550694082,147.2359314548406,Regular Intermittent,0.022,High,-1.180677478632333,False,150.10475930809832,143.91203432120312
2022-03-21,138.84338649514982,Product_004,2022-03-27,Normal,129,8,94.2,4810.282719464005,137,91.37571172689361,48.75335371741197,140.12906544430558,Regular Intermittent,0.022,High,-1.2856789491557663,False,142.9978932975633,136.8051683106681
2022-03-28,145.58265096047597,Product_004,2022-04-03,Normal,129,8,94.2,4810.282719464005,137,91.27219463357403,55.70045346431337,146.9726480978874,Regular Intermittent,0.022,High,-1.3899971374114273,False,149.84147595114513,143.64875096424993
2022-04-04,449.9802877529666,Product_004,2022-04-10,Normal,129,8,94.2,4810.282719464005,137,91.16920883817164,360.3043685992131,451.47357743738473,Regular Intermittent,0.022,High,-1.49328968441813,False,454.34240529064243,448.14968030374723
2022-04-11,122.63529727883058,Product_004,2022-04-17,Normal,129,8,94.2,4810.282719464005,137,91.06687715372507,33.163572212960204,124.23044936668528,Regular Intermittent,0.022,High,-1.5951520878547,False,127.09927721994302,120.90655223304779
2022-04-18,0.0,Product_004,2022-04-24,Normal,129,8,94.2,4810.282719464005,137,90.96539252449796,-89.27026391689299,1.6951286076049712,Regular Intermittent,0.022,High,-1.6951286076049712,False,4.563956460862707,-1.6287685260325109
2022-04-25,0.0,Product_004,2022-05-01,Normal,129,8,94.2,4810.282719464005,137,90.8650410917732,-89.07231745677322,1.7927236349999731,Regular Intermittent,0.022,High,-1.7927236349999731,False,4.661551488257709,-1.531173498637509
2022-05-02,0.0,Product_004,2022-05-08,Normal,129,8,94.2,4810.282719464005,137,90.76621532718329,-88.87880140758304,1.8874139196002488,Regular Intermittent,0.022,High,-1.8874139196002488,False,4.756241772857985,-1.4364832140372332
2022-05-09,0.0,Product_004,2022-05-15,BOGO,129,8,94.2,4810.282719464005,137,90.66938928400349,-88.69072440093136,1.9786648830721276,Regular Intermittent,0.022,High,-1.9786648830721276,False,3.96538791348521,-2.5096120357051115
2022-05-16,0.0,Product_004,2022-05-22,BOGO,129,8,94.2,4810.282719464005,137,90.5750010514412,-90.703895273067,-0.12889422162579933,Regular Intermittent,0.022,High,0.12889422162579933,False,1.857828808787283,-4.617171140403038
2022-05-23,0.0,Product_004,2022-05-29,BOGO,129,8,94.2,4810.282719464005,137,90.50477773804698,-90.58319871866925,-0.0784209806222691,Regular Intermittent,0.022,High,0.0784209806222691,False,1.9083020497908132,-4.566697899399508
2022-05-30,0.0,Product_004,2022-06-05,Normal,129,8,94.2,4810.282719464005,137,90.43727525601355,-90.46807135849978,-0.0307961024862351,Regular Intermittent,0.022,High,0.0307961024862351,False,2.838031750771501,-3.354693236123717
2022-06-06,0.0,Product_004,2022-06-12,Normal,129,8,94.2,4810.282719464005,137,90.372506455534,-90.35883240896847,0.01367404656552651,Regular Intermittent,0.022,High,-0.01367404656552651,False,2.8825018998232625,-3.3102230870719556
2022-06-13,0.0,Product_004,2022-06-19,Normal,129,8,94.2,4810.282719464005,137,90.31047169200723,-90.25575662195708,0.054715070050150416,Regular Intermittent,0.022,High,-0.054715070050150416,False,2.9235429233078865,-3.2691820635873317
2022-06-20,0.0,Product_004,2022-06-26,Normal,129,8,94.2,4810.282719464005,137,90.25116431769997,-90.15907554571575,0.09208877198422272,Regular Intermittent,0.022,High,-0.09208877198422272,False,2.9609166252419588,-3.2318083616532594
2022-06-27,0.0,Product_004,2022-07-03,Normal,129,8,94.2,4810.282719464005,137,90.1945752716226,-90.06898014054516,0.12559513107743214,Regular Intermittent,0.022,High,-0.12559513107743214,False,2.994422984335168,-3.19830200256005
2022-07-04,0.0,Product_004,2022-07-10,Normal,129,8,94.2,4810.282719464005,137,90.14069689789423,-89.9856274977473,0.15506940014692816,Regular Intermittent,0.022,High,-0.15506940014692816,False,3.023897253404664,-3.168827733490554
2022-07-11,0.0,Product_004,2022-07-17,Normal,129,8,94.2,4810.282719464005,137,90.08952616708834,-89.90913722553776,0.18038894155057505,Regular Intermittent,0.022,High,-0.18038894155057505,False,3.049216794808311,-3.143508192086907
2022-07-18,0.0,Product_004,2022-07-24,Normal,129,8,94.2,4810.282719464005,137,90.04106750492589,-89.83960501145565,0.20146249347024536,Regular Intermittent,0.022,High,-0.20146249347024536,False,3.0702903467279814,-3.1224346401672367
2022-07-25,0.0,Product_004,2022-07-31,Normal,129,8,94.2,4810.282719464005,137,89.99533544940695,-89.7771071717593,0.21822827764765407,Regular Intermittent,0.022,High,-0.21822827764765407,False,3.08705613090539,-3.105668855989828
2022-08-01,0.0,Product_004,2022-08-07,Normal,129,8,94.2,4810.282719464005,137,89.95235736552019,-89.72170775450782,0.23064961101236747,Regular Intermittent,0.022,High,-0.23064961101236747,False,3.0994774642701035,-3.0932475226251146
2022-08-08,0.0,Product_004,2022-08-14,Normal,129,8,94.2,4810.282719464005,137,89.91217644539391,-89.67346612978808,0.23871031560582878,Regular Intermittent,0.022,High,-0.23871031560582878,False,3.107538168863565,-3.0851868180316533
2022-08-15,0.0,Product_004,2022-08-21,Normal,129,8,94.2,4810.282719464005,137,89.87485520860811,-87.18395048158204,2.6909047270260658,Regular Intermittent,0.022,High,-2.6909047270260658,False,5.559732580283802,-0.6329924066114163
2022-08-22,0.0,Product_004,2022-08-28,Normal,129,8,94.2,4810.282719464005,137,89.84045573508003,-89.59869423893508,0.2417614961449459,Regular Intermittent,0.022,High,-0.2417614961449459,False,3.110589349402682,-3.082135637492536
2022-08-29,0.0,Product_004,2022-09-04,Normal,129,8,94.2,4810.282719464005,137,89.80897230693208,-89.5721819246815,0.23679038225057525,Regular Intermittent,0.022,High,-0.23679038225057525,False,3.1056182355083113,-3.087106751386907
2022-09-05,0.0,Product_004,2022-09-11,Normal,129,8,94.2,4810.282719464005,137,89.78040035524393,-89.55286571505405,0.22753464018987302,Regular Intermittent,0.022,High,-0.22753464018987302,False,3.096362493447609,-3.096362493447609
2022-09-12,0.0,Product_004,2022-09-18,Normal,129,8,94.2,4810.282719464005,137,89.7547505781993,-89.54070706218582,0.21404351601348992,Regular Intermittent,0.022,High,-0.21404351601348992,False,3.082871369271226,-3.109853617623992
2022-09-19,0.0,Product_004,2022-09-25,Normal,129,8,94.2,4810.282719464005,137,89.73203948783534,-89.53566157668942,0.19637791114591607,Regular Intermittent,0.022,High,-0.19637791114591607,False,3.065205764403652,-3.127519222491566
2022-09-26,129.6543978464336,Product_004,2022-10-02,Normal,129,8,94.2,4810.282719464005,137,89.71228083763,28.343019438602393,118.0553002762324,Regular Intermittent,0.022,High,11.599097570201195,True,120.92412812949014,114.73140314259491
2022-10-03,138.7312558197561,Product_004,2022-10-09,Normal,129,8,94.2,4810.282719464005,137,89.69548727281916,47.17490449427543,136.8703917670946,Regular Intermittent,0.022,High,1.8608640526614977,False,139.73921962035232,133.54649463345712
2022-10-10,142.67608561415346,Product_004,2022-10-16,Normal,129,8,94.2,4810.282719464005,137,89.68168741463231,44.865910697353335,134.54759811198565,Regular Intermittent,0.022,High,8.128487502167815,True,137.41642596524338,131.22370097834818
2022-10-17,145.13392161537044,Product_004,2022-10-23,Normal,129,8,94.2,4810.282719464005,137,89.67088700561072,46.23373805118744,135.90462505679815,Regular Intermittent,0.022,High,9.229296558572287,True,138.77345291005588,132.58072792316068
2022-10-24,139.4314219804944,Product_004,2022-10-30,Normal,129,8,94.2,4810.282719464005,137,89.66310737924823,49.345722762006744,139.00883014125498,Regular Intermittent,0.022,High,0.42259183923943056,False,141.8776579945127,135.6849330076175
2022-10-31,145.22027215523252,Product_004,2022-11-06,Normal,129,8,94.2,4810.282719464005,137,89.65838575228342,58.95523569638004,148.61362144866348,Regular Intermittent,0.022,High,-3.3933492934309584,True,151.4824493019212,145.289724315026
2022-11-07,150.90125365668771,Product_004,2022-11-13,Normal,129,8,94.2,4810.282719464005,137,89.65674600966274,60.125392806081685,149.78213881574442,Regular Intermittent,0.022,High,1.119114840943297,False,152.65096666900214,146.45824168210694
2022-11-14,151.0511833334932,Product_004,2022-11-20,Normal,129,8,94.2,4810.282719464005,137,89.65823891438143,59.175579307234834,148.83381822161627,Regular Intermittent,0.022,High,2.217365111876944,False,151.702646074874,145.5099210879788
2022-11-21,155.58154546152116,Product_004,2022-11-27,Black Friday,129,8,94.2,4810.282719464005,137,89.6628817162997,67.6095475038044,157.27242922010407,Regular Intermittent,0.022,High,-1.6908837585829133,False,163.68711347676185,151.24033774257447
2022-11-28,165.88552451131704,Product_004,2022-12-04,Normal,129,8,94.2,4810.282719464005,137,89.67064832875046,74.40233605554825,164.0729843842987,Regular Intermittent,0.022,High,1.8125401270183374,False,166.94181223755643,160.74908725066123
2022-12-05,159.0424362321202,Product_004,2022-12-11,Normal,129,8,94.2,4810.282719464005,137,89.6815064281775,73.41863727046152,163.10014369863902,Regular Intermittent,0.022,High,-4.057707466518821,True,165.96897155189674,159.77624656500154
2022-12-12,152.56399005051634,Product_004,2022-12-18,Normal,129,8,94.2,4810.282719464005,137,89.69539837014938,64.82836502007726,154.52376339022663,Regular Intermittent,0.022,High,-1.9597733397102957,False,157.39259124348436,151.19986625658916
2022-12-19,159.9106684270296,Product_004,2022-12-25,Normal,129,8,94.2,4810.282719464005,137,89.71231181398814,66.02642140220219,155.73873321619033,Regular Intermittent,0.022,High,4.17193521083928,True,158.60756106944805,152.41483608255285
2022-12-26,161.57076781514965,Product_004,2023-01-01,Normal,129,8,94.2,4810.282719464005,137,89.7322630624351,70.22438255474783,159.95664561718291,Regular Intermittent,0.022,High,1.6141221979667364,False,162.82547347044064,156.63274848354544
2023-01-02,162.23319607186028,Product_004,2023-01-08,Normal,129,8,94.2,4810.282719464005,137,89.78124234754499,74.2539857519155,164.03522809946048,Regular Intermittent,0.022,High,-1.8020320276002053,False,166.9040559527182,160.711330965823
2023-01-09,167.26246846808715,Product_004,2023-01-15,Normal,129,8,94.2,4810.282719464005,137,89.8347851346816,79.15109252655839,168.98587766123998,Regular Intermittent,0.022,High,-1.7234091931528326,False,171.8547055144977,165.6619805276025
2023-01-16,163.31086630764986,Product_004,2023-01-22,Normal,129,8,94.2,4810.282719464005,137,89.89194601521315,75.06300178816885,164.954947803382,Regular Intermittent,0.022,High,-1.644081495732138,False,167.82377565663973,161.63105066974452
2023-01-23,159.2465643880074,Product_004,2023-01-29,Normal,129,8,94.2,4810.282719464005,137,89.9517467191053,70.85914201894408,160.81088873804939,Regular Intermittent,0.022,High,-1.5643243500419715,False,163.6797165913071,157.4869916044119
2023-01-30,160.5354998335231,Product_004,2023-02-05,Normal,129,8,94.2,4810.282719464005,137,90.0133982546001,72.0064424934154,162.0198407480155,Regular Intermittent,0.022,High,-1.4843409144924067,False,164.88866860127322,158.69594361437802
2023-02-06,156.03848367699962,Product_004,2023-02-12,Normal,129,8,94.2,4810.282719464005,137,90.07633789457181,67.36640679062357,157.44274468519538,Regular Intermittent,0.022,High,-1.4042610081957605,False,160.3115725384531,154.1188475515579
2023-02-13,160.95280882526754,Product_004,2023-02-19,Normal,129,8,94.2,4810.282719464005,137,90.14019388181352,72.13676651565615,162.27696039746968,Regular Intermittent,0.022,High,-1.3241515722021404,False,165.1457882507274,158.9530632638322
2023-02-20,157.30566483198012,Product_004,2023-02-26,Normal,129,8,94.2,4810.282719464005,137,90.2047341014617,68.34496998047253,158.54970408193424,Regular Intermittent,0.022,High,-1.2440392499541133,False,161.41853193519196,155.22580694829676
2023-02-27,147.92132710018905,Product_004,2023-03-05,Normal,129,8,94.2,4810.282719464005,137,90.2698207687249,58.81543901396891,149.0852597826938,Regular Intermittent,0.022,High,-1.1639326825047647,False,151.95408763595154,145.76136264905634
2023-03-06,139.73110393138168,Product_004,2023-03-12,Normal,129,8,94.2,4810.282719464005,137,90.33537665614634,50.479563947708805,140.81494060385515,Regular Intermittent,0.022,High,-1.083836672473467,False,143.68376845711288,137.49104347021768
2023-03-13,146.13255570365823,Product_004,2023-03-19,Normal,129,8,94.2,4810.282719464005,137,90.4013619851317,56.73494873310684,147.13631071823855,Regular Intermittent,0.022,High,-1.003755014580321,False,150.00513857149627,143.81241358460107
2023-03-20,136.68315293739386,Product_004,2023-03-26,Normal,129,8,94.2,4810.282719464005,137,90.46775940214125,47.13908413871592,137.60684354085717,Regular Intermittent,0.022,High,-0.9236906034633137,False,140.4756713941149,134.2829464072197
2023-03-27,139.23021266047903,Product_004,2023-04-02,Normal,129,8,94.2,4810.282719464005,137,90.53456454230513,49.539293682558444,140.07385822486359,Regular Intermittent,0.022,High,-0.8436455643845591,False,142.9426860781213,136.7499610912261
2023-04-03,460.8973345578511,Product_004,2023-04-09,Normal,129,8,94.2,4810.282719464005,137,90.6017802577143,371.05917569029816,461.66095594801243,Regular Intermittent,0.022,High,-0.7636213901613473,False,464.5297838012701,458.3370588143749
2023-04-10,130.81750662126043,Product_004,2023-04-16,Normal,129,8,94.2,4810.282719464005,137,90.66941317041342,40.831712524221224,131.50112569463465,Regular Intermittent,0.022,High,-0.6836190733742171,False,134.36995354789238,128.17722856099718
2023-04-17,0.0,Product_004,2023-04-23,Normal,129,8,94.2,4810.282719464005,137,90.73747166514696,-90.13383243501292,0.6036392301340356,Regular Intermittent,0.022,High,-0.6036392301340356,False,3.4724670833917717,-2.7202579035034464
2023-04-24,0.0,Product_004,2023-04-30,Normal,129,8,94.2,4810.282719464005,137,90.80596475614723,-90.28228254564529,0.5236822105019456,Regular Intermittent,0.022,High,-0.5236822105019456,False,3.3925100637596817,-2.8002149231355364
2023-05-01,0.0,Product_004,2023-05-07,Normal,129,8,94.2,4810.282719464005,137,90.87490147408352,-90.43115327993124,0.4437481941522776,Regular Intermittent,0.022,High,-0.4437481941522776,False,3.3125760474100137,-2.8801489394852045
2023-05-08,0.0,Product_004,2023-05-14,Normal,129,8,94.2,4810.282719464005,137,90.94429055535225,-90.58045328521987,0.3638372701323789,Regular Intermittent,0.022,High,-0.3638372701323789,False,3.232665123390115,-2.960059863505103
2023-05-15,0.0,Product_004,2023-05-21,BOGO,129,8,94.2,4810.282719464005,137,91.01414030149182,-89.69414091114193,1.319999390349892,Regular Intermittent,0.022,High,-1.319999390349892,False,3.3067224207629744,-3.168277528427347
2023-05-22,0.0,Product_004,2023-05-28,BOGO,129,8,94.2,4810.282719464005,137,91.08445877396508,-89.833681829783,1.2507769441820784,Regular Intermittent,0.022,High,-1.2507769441820784,False,3.2374999745951607,-3.2374999745951607
2023-05-29,0.0,Product_004,2023-06-04,Normal,129,8,94.2,4810.282719464005,137,91.15525469346831,-89.97436808115643,1.1808866123118804,Regular Intermittent,0.022,High,-1.1808866123118804,False,4.0497144655696165,-2.1430105213256017
2023-06-05,0.0,Product_004,2023-06-11,Normal,129,8,94.2,4810.282719464005,137,91.2265375095613,-90.1161740711973,1.11036343836399,Regular Intermittent,0.022,High,-1.11036343836399,False,3.979191291621726,-2.213533695273492
2023-06-12,0.0,Product_004,2023-06-18,Normal,129,8,94.2,4810.282719464005,137,91.29831724824686,-90.259074420671,1.0392428275758618,Regular Intermittent,0.022,High,-1.0392428275758618,False,3.908070680833598,-2.2846543060616202
2023-06-19,0.0,Product_004,2023-06-25,Normal,129,8,94.2,4810.282719464005,137,91.37060438946638,-90.40304641891711,0.9675579705492652,Regular Intermittent,0.022,High,-0.9675579705492652,False,3.836385823807001,-2.356339163088217
2023-06-26,0.0,Product_004,2023-07-02,Normal,129,8,94.2,4810.282719464005,137,91.4434097642438,-90.54807201995513,0.8953377442886676,Regular Intermittent,0.022,High,-0.8953377442886676,False,3.7641655975464037,-2.4285593893488144
2023-07-03,0.0,Product_004,2023-07-09,Normal,129,8,94.2,4810.282719464005,137,91.51674446485771,-90.69415306209005,0.8225914027676566,Regular Intermittent,0.022,High,-0.8225914027676566,False,3.6914192560253927,-2.5013057308698254
2023-07-10,0.0,Product_004,2023-07-16,Normal,129,8,94.2,4810.282719464005,137,91.59061976372055,-90.84127528676996,0.749344476950597,Regular Intermittent,0.022,High,-0.749344476950597,False,3.618172330208333,-2.574552656686885
2023-07-17,0.0,Product_004,2023-07-23,Normal,129,8,94.2,4810.282719464005,137,91.66504703809854,-90.98944010895393,0.6756069291446067,Regular Intermittent,0.022,High,-0.6756069291446067,False,3.5444347824023428,-2.6482902044928753
2023-07-24,0.0,Product_004,2023-07-30,Normal,129,8,94.2,4810.282719464005,137,91.7400376987415,-91.13866140793817,0.60137629080333,Regular Intermittent,0.022,High,-0.60137629080333,False,3.470204144061066,-2.722520842834152
2023-07-31,0.0,Product_004,2023-08-06,Normal,129,8,94.2,4810.282719464005,137,91.81560312110183,-91.288966327006,0.5266367940958361,Regular Intermittent,0.022,High,-0.5266367940958361,False,3.395464647353572,-2.797260339541646
2023-08-07,0.0,Product_004,2023-08-13,Normal,129,8,94.2,4810.282719464005,137,91.89175457820558,-91.44039612449394,0.4513584537116344,Regular Intermittent,0.022,High,-0.4513584537116344,False,3.3201863069693704,-2.8725386799258477
2023-08-14,0.0,Product_004,2023-08-20,Normal,129,8,94.2,4810.282719464005,137,91.96850317450821,-92.72125874684583,-0.7527555723376196,Regular Intermittent,0.022,High,0.7527555723376196,False,2.1160722809201165,-4.076652705975102
2023-08-21,0.0,Product_004,2023-08-27,Normal,129,8,94.2,4810.282719464005,137,92.04585969667244,-91.74685137181245,0.2990083248599831,Regular Intermittent,0.022,High,-0.2990083248599831,False,3.167836178117719,-3.024888808777499
2023-08-28,0.0,Product_004,2023-09-03,Normal,129,8,94.2,4810.282719464005,137,92.12383429847198,-91.90190279498881,0.22193150348316237,Regular Intermittent,0.022,High,-0.22193150348316237,False,3.0907593567408984,-3.1019656301543197
2023-09-04,0.0,Product_004,2023-09-10,Normal,129,8,94.2,4810.282719464005,137,92.20243668885335,-92.05813321371765,0.1443034751357004,Regular Intermittent,0.022,High,-0.1443034751357004,False,3.0131313283934364,-3.1795936585017817
2023-09-11,0.0,Product_004,2023-09-17,Normal,129,8,94.2,4810.282719464005,137,92.28167615167825,-92.21552966846235,0.06614648321590266,Regular Intermittent,0.022,High,-0.06614648321590266,False,2.9349743364736387,-3.2577506504215794
2023-09-18,0.0,Product_004,2023-09-24,Normal,129,8,94.2,4810.282719464005,137,92.3615614805815,-92.37409083377692,-0.01252935319541848,Regular Intermittent,0.022,High,0.01252935319541848,False,2.8562985000623176,-3.3364264868329006
2023-09-25,124.719499670188,Product_004,2023-10-01,Normal,129,8,94.2,4810.282719464005,137,92.44210091276683,31.046978577769107,123.48907949053594,Regular Intermittent,0.022,High,1.2304201796520573,False,126.35790734379368,120.16518235689846
2023-10-02,134.54021749025867,Product_004,2023-10-08,Normal,129,8,94.2,4810.282719464005,137,92.52330177794019,42.26767674480605,134.79097852274623,Regular Intermittent,0.022,High,-0.25076103248756,False,137.65980637600396,131.46708138910876
2023-10-09,130.48013613291303,Product_004,2023-10-15,Normal,129,8,94.2,4810.282719464005,137,92.60516969840141,36.48536601984874,129.09053571825015,Regular Intermittent,0.022,High,1.3896004146628798,False,131.95936357150788,125.76663858461266
2023-10-16,131.4633817994026,Product_004,2023-10-22,Normal,129,8,94.2,4810.282719464005,137,92.6877094034142,37.306483558982336,129.99419296239654,Regular Intermittent,0.022,High,1.4691888370060724,False,132.86302081565427,126.67029582875905
2023-10-23,141.3882775152851,Product_004,2023-10-29,Normal,129,8,94.2,4810.282719464005,137,92.77092346941461,48.377868662907744,141.14879213232234,Regular Intermittent,0.022,High,0.239485382962755,False,144.01761998558007,137.82489499868487
2023-10-30,147.82155209782408,Product_004,2023-11-05,Normal,129,8,94.2,4810.282719464005,137,92.85481222203329,52.876521513464326,145.73133373549763,Regular Intermittent,0.022,High,2.0902183623264534,False,148.60016158875536,142.40743660186016
2023-11-06,146.41849528379063,Product_004,2023-11-12,Normal,129,8,94.2,4810.282719464005,137,92.9393745849377,53.24759475734047,146.18696934227816,Regular Intermittent,0.022,High,0.23152594151247285,False,149.0557971955359,142.8630722086407
2023-11-13,149.4960316591823,Product_004,2023-11-19,Normal,129,8,94.2,4810.282719464005,137,93.02460696984967,56.21670703595773,149.2413140058074,Regular Intermittent,0.022,High,0.2547176533749109,False,152.11014185906512,145.91741687216992
2023-11-20,159.67648518692857,Product_004,2023-11-26,Black Friday,129,8,94.2,4810.282719464005,137,93.11050488154608,64.97547804615391,158.0859829277,Regular Intermittent,0.022,High,1.5905022592285718,False,164.50066718435778,152.0538914501704
2023-11-27,166.64282634532142,Product_004,2023-12-03,Normal,129,8,94.2,4810.282719464005,137,93.19706307084542,73.04285870088472,166.23992177173014,Regular Intermittent,0.022,High,0.40290457359128595,False,169.10874962498787,162.91602463809267
2023-12-04,163.4316910258339,Product_004,2023-12-10,Normal,129,8,94.2,4810.282719464005,137,93.2842744094945,67.28862398338597,160.57289839288046,Regular Intermittent,0.022,High,2.8587926329534525,False,163.4417262461382,157.249001259243
2023-12-11,154.45258287151478,Product_004,2023-12-17,Normal,129,8,94.2,4810.282719464005,137,93.37213021829449,59.01142887404308,152.38355909233758,Regular Intermittent,0.022,High,2.0690237791772006,False,155.2523869455953,149.0596619587001
2023-12-18,148.3193944666533,Product_004,2023-12-24,Normal,129,8,94.2,4810.282719464005,137,93.46061797638437,53.64130326182322,147.10192123820758,Regular Intermittent,0.022,High,1.2174732284457264,False,149.9707490914653,143.7780241045701
2023-12-25,161.56263418816877,Product_004,2023-12-31,Normal,129,8,94.2,4810.282719464005,137,93.54972185796619,67.23146910647976,160.78119096444595,Regular Intermittent,0.022,High,0.7814432237228175,False,163.65001881770368,157.45729383080848
2021-02-15,29.58501248026735,Product_005,2021-02-21,Normal,142,8,94.7,2052.803864960095,150,52.195378773597525,-27.022317757423142,25.173061016174383,Seasonal without Trend,0.525,Low,4.411951464092965,False,32.67788384709648,17.760460880056094
2021-02-22,523.3771354301507,Product_005,2021-02-28,Normal,142,8,94.7,2052.803864960095,150,51.55477400128149,468.7409647715719,520.2957387728534,Seasonal without Trend,0.525,Low,3.0813966572973186,False,527.8005616037755,512.883138636735
2021-03-01,0.0,Product_005,2021-03-07,Normal,142,8,94.7,2052.803864960095,150,50.915927145510246,-53.83071948218995,-2.914792336679703,Seasonal without Trend,0.525,Low,2.914792336679703,False,4.590030494242397,-10.327392472797994
2021-03-08,20.341393149124084,Product_005,2021-03-14,Normal,142,8,94.7,2052.803864960095,150,50.27889722647977,-32.686017023453054,17.592880203026716,Seasonal without Trend,0.525,Low,2.7485129460973674,False,25.097703033948818,10.180280066908425
2021-03-15,23.623718497175386,Product_005,2021-03-21,Normal,142,8,94.7,2052.803864960095,150,49.643740765170506,-27.049100601319157,22.59464016385135,Seasonal without Trend,0.525,Low,1.029078333324037,False,30.099462994773447,15.182040027733057
2021-03-22,0.0,Product_005,2021-03-28,Normal,142,8,94.7,2052.803864960095,150,49.01051180561147,-51.427494662341694,-2.416982856730222,Seasonal without Trend,0.525,Low,2.416982856730222,False,5.087839974191878,-9.829582992848513
2021-03-29,23.79609504792883,Product_005,2021-04-04,Normal,142,8,94.7,2052.803864960095,150,48.379264647292594,-26.867600115064374,21.51166453222822,Seasonal without Trend,0.525,Low,2.2844305157006097,False,29.01648736315032,14.09906439610993
2021-04-05,26.392123279318437,Product_005,2021-04-11,Normal,142,8,94.7,2052.803864960095,150,47.75005199030798,-23.444827981829054,24.305224008478927,Seasonal without Trend,0.525,Low,2.0868992708395098,False,31.810046839401025,16.892623872360637
2021-04-12,0.0,Product_005,2021-04-18,Normal,142,8,94.7,2052.803864960095,150,47.12292454756278,-50.00032660437816,-2.8774020568153773,Seasonal without Trend,0.525,Low,2.8774020568153773,False,4.627420774106723,-10.290002192933668
2021-04-19,26.450736935612003,Product_005,2021-04-25,Normal,142,8,94.7,2052.803864960095,150,46.49793116940225,-21.80552518712376,24.69240598227849,Seasonal without Trend,0.525,Low,1.7583309533335125,False,32.19722881320059,17.2798058461602
2021-04-26,0.0,Product_005,2021-05-02,Normal,142,8,94.7,2052.803864960095,150,45.87511830851624,-48.049069317410044,-2.173951008893802,Seasonal without Trend,0.525,Low,2.173951008893802,False,5.330871822028298,-9.586551145012093
2021-05-03,34.143873026967675,Product_005,2021-05-09,Normal,142,8,94.7,2052.803864960095,150,45.25453130280491,-11.149534159209365,34.10499714359554,Seasonal without Trend,0.525,Low,0.038875883372135434,False,41.60981997451764,26.692397007477247
2021-05-10,33.9895308122434,Product_005,2021-05-16,Normal,142,8,94.7,2052.803864960095,150,44.63621510365678,-11.915109744631634,32.721105359025145,Seasonal without Trend,0.525,Low,1.2684254532182564,False,40.22592818994725,25.308505222906852
2021-05-17,41.55978652332361,Product_005,2021-05-23,Normal,142,8,94.7,2052.803864960095,150,44.020216631155186,-3.566360262582478,40.45385636857271,Seasonal without Trend,0.525,Low,1.1059301547509008,False,47.95867919949481,33.041256232454415
2021-05-24,48.33115707497827,Product_005,2021-05-30,Normal,142,8,94.7,2052.803864960095,150,43.4065842879616,4.751168938678208,48.157753226639805,Seasonal without Trend,0.525,Low,0.17340384833846656,False,55.66257605756191,40.74515309052151
2021-05-31,48.85025944685255,Product_005,2021-06-06,Normal,142,8,94.7,2052.803864960095,150,42.79536838455926,5.272717072825891,48.06808545738515,Seasonal without Trend,0.525,Low,0.7821739894673954,False,55.572908288307254,40.65548532126686
2021-06-07,0.0,Product_005,2021-06-13,Normal,142,8,94.7,2052.803864960095,150,42.186622498374916,-42.80754078507098,-0.6209182866960603,Seasonal without Trend,0.525,Low,0.6209182866960603,False,6.88390454422604,-8.033518422814351
2021-06-14,0.0,Product_005,2021-06-20,Normal,142,8,94.7,2052.803864960095,150,41.58040354505765,-42.04048303388726,-0.4600794888296136,Seasonal without Trend,0.525,Low,0.4600794888296136,False,7.044743342092486,-7.872679624947905
2021-06-21,59.8720577481347,Product_005,2021-06-27,Normal,142,8,94.7,2052.803864960095,150,40.976772355829446,18.595628059952514,59.572400415781956,Seasonal without Trend,0.525,Low,0.2996573323527443,False,67.07722324670405,52.15980027966366
2021-06-28,0.0,Product_005,2021-07-04,Normal,142,8,94.7,2052.803864960095,150,40.37579454930541,-40.51544434093472,-0.13964979162931002,Seasonal without Trend,0.525,Low,0.13964979162931002,False,7.36517303929279,-7.552249927747601
2021-07-05,69.7157404957425,Product_005,2021-07-11,Normal,142,8,94.7,2052.803864960095,150,39.77754150139253,29.958146531140784,69.73568803253332,Seasonal without Trend,0.525,Low,-0.019947536790823506,False,77.24051086345541,62.323087896415025
2021-07-12,0.0,Product_005,2021-07-18,Normal,142,8,94.7,2052.803864960095,150,39.18209142988027,-39.00294871597753,0.17914271390274195,Seasonal without Trend,0.525,Low,-0.17914271390274195,False,7.683965544824842,-7.233457422215549
2021-07-19,66.5195469775164,Product_005,2021-07-25,Normal,142,8,94.7,2052.803864960095,150,38.589530610672874,29.951049750200283,68.54058036087315,Seasonal without Trend,0.525,Low,-2.0210333833567518,False,76.04540319179524,61.12798022475486
