week_start,sales,series_id,week_end,promo_type,count_normal_weeks,count_promo_weeks,percent_normal_weeks,last_1yr_sales_vol,history_count,f_ratio_trend,f_ratio_season,stiffness_ratio,stiffness_interpretation,trend,seasonal,baseline,resid,class,noise_cv,forecast_score,is_outlier,upper_limit,lower_limit
2023-05-22,0.0,Product_010,2023-05-28,BOGO,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,47.66955960411931,-75.32172017266697
2023-05-29,0.0,Product_010,2023-06-04,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-06-05,0.0,Product_010,2023-06-11,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-06-12,0.0,Product_010,2023-06-18,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-06-19,0.0,Product_010,2023-06-25,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-06-26,0.0,Product_010,2023-07-02,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-07-03,0.0,Product_010,2023-07-09,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-07-10,0.0,Product_010,2023-07-16,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-07-17,0.0,Product_010,2023-07-23,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-07-24,0.0,Product_010,2023-07-30,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-07-31,0.0,Product_010,2023-08-06,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-08-07,0.0,Product_010,2023-08-13,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-08-14,0.0,Product_010,2023-08-20,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-08-21,0.0,Product_010,2023-08-27,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-08-28,0.0,Product_010,2023-09-03,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-09-04,0.0,Product_010,2023-09-10,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-09-11,0.0,Product_010,2023-09-17,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-09-18,0.0,Product_010,2023-09-24,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-09-25,0.0,Product_010,2023-10-01,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-10-02,0.0,Product_010,2023-10-08,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-10-09,0.0,Product_010,2023-10-15,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,0.0,0.0,New SKU (< 1.25yr),1.38,Low,False,2.246233016827755,-2.246233016827755
2023-10-16,500.0,Product_010,2023-10-22,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,32.900527191876236,467.0994728081238,New SKU (< 1.25yr),1.38,Low,True,35.14676020870399,30.65429417504848
2023-10-23,71.47894703741102,Product_010,2023-10-29,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,68.64000071058175,2.838946326829273,New SKU (< 1.25yr),1.38,Low,True,70.8862337274095,66.39376769375399
2023-10-30,65.80105438375247,Product_010,2023-11-05,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,71.514160182805,-5.713105799052528,New SKU (< 1.25yr),1.38,Low,True,73.76039319963276,69.26792716597724
2023-11-06,77.55191790382298,Product_010,2023-11-12,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,74.55064561601097,3.0012722878120144,New SKU (< 1.25yr),1.38,Low,True,76.79687863283873,72.30441259918321
2023-11-13,71.54937332819897,Product_010,2023-11-19,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,78.37729275045112,-6.827919422252151,New SKU (< 1.25yr),1.38,Low,True,80.62352576727888,76.13105973362336
2023-11-20,92.51995635655736,Product_010,2023-11-26,Black Friday,45,3,93.8,2682.160747008994,48,,,,N/A,,,74.55064561601097,17.96931074054639,New SKU (< 1.25yr),1.38,Low,False,129.79527916456283,55.244633548551874
2023-11-27,79.20266759707926,Product_010,2023-12-03,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,78.37729275045112,0.8253748466281365,New SKU (< 1.25yr),1.38,Low,False,80.62352576727888,76.13105973362336
2023-12-04,93.7087740223912,Product_010,2023-12-10,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,85.86131197681831,7.8474620455728825,New SKU (< 1.25yr),1.38,Low,True,88.10754499364607,83.61507895999056
2023-12-11,4.978845307488612,Product_010,2023-12-17,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,92.51995635655736,-87.54111104906875,New SKU (< 1.25yr),1.38,Low,True,94.76618937338512,90.2737233397296
2023-12-18,337.9810284563324,Product_010,2023-12-24,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,93.11436518947428,244.86666326685813,New SKU (< 1.25yr),1.38,Low,True,95.36059820630204,90.86813217264653
2023-12-25,94.62558008314664,Product_010,2023-12-31,Normal,45,3,93.8,2682.160747008994,48,,,,N/A,,,93.7087740223912,0.916806060755448,New SKU (< 1.25yr),1.38,Low,False,95.95500703921896,91.46254100556344
2023-02-06,171.62763325100187,Product_011,2023-02-12,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,167.10747597961,4.5201572713918665,New SKU (< 1.25yr),0.599,Low,False,178.27758964117453,155.65402534333498
2023-02-13,163.34620910517228,Product_011,2023-02-19,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,170.86874285404775,-7.522533748875475,New SKU (< 1.25yr),0.599,Low,False,182.03885651561228,159.41529221777273
2023-02-20,170.86874285404775,Product_011,2023-02-26,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.66594731608285,1.202795537964903,New SKU (< 1.25yr),0.599,Low,False,180.83606097764738,158.21249667980783
2023-02-27,159.45384772167031,Product_011,2023-03-05,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.65643426263773,-10.202586540967417,New SKU (< 1.25yr),0.599,Low,False,180.82654792420226,158.2029836263627
2023-03-06,175.87577890480503,Product_011,2023-03-12,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.05979302037787,6.815985884427164,New SKU (< 1.25yr),0.599,Low,False,180.2299066819424,157.60634238410285
2023-03-13,168.46315177811798,Product_011,2023-03-19,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.05979302037787,-0.5966412422598921,New SKU (< 1.25yr),0.599,Low,False,180.2299066819424,157.60634238410285
2023-03-20,169.65643426263773,Product_011,2023-03-26,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,170.1477122401451,-0.4912779775073659,New SKU (< 1.25yr),0.599,Low,False,181.31782590170963,158.69426160387007
2023-03-27,162.41969077337924,Product_011,2023-04-02,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.05979302037787,-6.640102246998623,New SKU (< 1.25yr),0.599,Low,False,180.2299066819424,157.60634238410285
2023-04-03,170.63899021765246,Product_011,2023-04-09,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,169.05979302037787,1.5791971972745955,New SKU (< 1.25yr),0.599,Low,False,180.2299066819424,157.60634238410285
2023-04-10,174.93039423899245,Product_011,2023-04-16,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,165.86747450973888,9.062919729253565,New SKU (< 1.25yr),0.599,Low,False,177.0375881713034,154.41402387346386
2023-04-17,163.2717972413598,Product_011,2023-04-23,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,162.84574400736952,0.42605323399027384,New SKU (< 1.25yr),0.599,Low,False,174.01585766893405,151.3922933710945
2023-04-24,162.30423200381358,Product_011,2023-04-30,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,162.3619613885964,-0.057729384782817306,New SKU (< 1.25yr),0.599,Low,False,173.53207505016093,150.90851075232138
2023-05-01,160.41002618630907,Product_011,2023-05-07,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,162.09865920341912,-1.6886330171100497,New SKU (< 1.25yr),0.599,Low,False,173.26877286498365,150.6452085671441
2023-05-08,161.89308640302468,Product_011,2023-05-14,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,162.09865920341912,-0.20557280039443526,New SKU (< 1.25yr),0.599,Low,False,173.26877286498365,150.6452085671441
2023-05-15,153.91363962796265,Product_011,2023-05-21,BOGO,44,3,93.6,7897.232121283472,47,,,,N/A,,,161.7989057141043,-7.885266086141655,New SKU (< 1.25yr),0.599,Low,False,177.15563100360953,139.20426375789486
2023-05-22,161.70472502518396,Product_011,2023-05-28,BOGO,44,3,93.6,7897.232121283472,47,,,,N/A,,,161.05737560574653,0.6473494194374325,New SKU (< 1.25yr),0.599,Low,False,176.41410089525175,138.46273364953709
2023-05-29,642.2682106701263,Product_011,2023-06-04,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,157.16183290713587,485.10637776299046,New SKU (< 1.25yr),0.599,Low,True,168.3319465687004,145.70838227086085
2023-06-05,148.5517717428296,Product_011,2023-06-11,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,151.23270568539613,-2.6809339425665257,New SKU (< 1.25yr),0.599,Low,False,162.40281934696065,139.7792550491211
2023-06-12,133.08295422323025,Product_011,2023-06-18,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,145.20138383424484,-12.11842961101459,New SKU (< 1.25yr),0.599,Low,True,156.37149749580936,133.74793319796981
2023-06-19,138.36217621200691,Product_011,2023-06-25,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,140.1065860688335,-1.7444098568265929,New SKU (< 1.25yr),0.599,Low,False,151.27669973039804,128.65313543255849
2023-06-26,141.8509959256601,Product_011,2023-07-02,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,136.56841552241463,5.2825804032454755,New SKU (< 1.25yr),0.599,Low,False,147.73852918397915,125.1149648861396
2023-07-03,133.75409262629535,Product_011,2023-07-09,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,135.99697675605944,-2.242884129764093,New SKU (< 1.25yr),0.599,Low,False,147.16709041762397,124.54352611978442
2023-07-10,134.77465483282234,Product_011,2023-07-16,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,134.26437372955883,0.5102811032635088,New SKU (< 1.25yr),0.599,Low,False,145.43448739112335,122.8109230932838
2023-07-17,132.58169270923688,Product_011,2023-07-23,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,134.26437372955883,-1.6826810203219509,New SKU (< 1.25yr),0.599,Low,False,145.43448739112335,122.8109230932838
2023-07-24,137.21929867929657,Product_011,2023-07-30,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,133.16789266776613,4.051406011530446,New SKU (< 1.25yr),0.599,Low,False,144.33800632933065,121.7144420314911
2023-07-31,124.51510012784208,Product_011,2023-08-06,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,133.16789266776613,-8.65279253992405,New SKU (< 1.25yr),0.599,Low,False,144.33800632933065,121.7144420314911
2023-08-07,129.82725068188364,Product_011,2023-08-13,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,131.3154430423474,-1.4881923604637564,New SKU (< 1.25yr),0.599,Low,False,142.48555670391193,119.86199240607237
2023-08-14,129.48863348036804,Product_011,2023-08-20,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,129.9382220286708,-0.4495885483027564,New SKU (< 1.25yr),0.599,Low,False,141.10833569023532,118.48477139239577
2023-08-21,134.81059729637002,Product_011,2023-08-27,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,129.65794208112584,5.152655215244181,New SKU (< 1.25yr),0.599,Low,False,140.82805574269037,118.20449144485082
2023-08-28,130.04919337545795,Product_011,2023-09-03,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,128.47789891197573,1.571294463482218,New SKU (< 1.25yr),0.599,Low,False,139.64801257354026,117.0244482757007
2023-09-04,127.4671643435834,Product_011,2023-09-10,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,128.47789891197573,-1.0107345683923228,New SKU (< 1.25yr),0.599,Low,False,139.64801257354026,117.0244482757007
2023-09-11,119.50270050889291,Product_011,2023-09-17,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,127.23369807874829,-7.730997569855376,New SKU (< 1.25yr),0.599,Low,False,138.40381174031282,115.78024744247327
2023-09-18,123.203367387437,Product_011,2023-09-24,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,127.23369807874829,-4.030330691311292,New SKU (< 1.25yr),0.599,Low,False,138.40381174031282,115.78024744247327
2023-09-25,127.00023181391316,Product_011,2023-10-01,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,127.23369807874829,-0.23346626483512978,New SKU (< 1.25yr),0.599,Low,False,138.40381174031282,115.78024744247327
2023-10-02,6.375152515019092,Product_011,2023-10-08,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,127.23369807874829,-120.8585455637292,New SKU (< 1.25yr),0.599,Low,True,138.40381174031282,115.78024744247327
2023-10-09,132.406637337726,Product_011,2023-10-15,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,129.70343457581959,2.703202761906425,New SKU (< 1.25yr),0.599,Low,False,140.8735482373841,118.24998393954456
2023-10-16,139.89934409778033,Product_011,2023-10-22,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,135.9147165000657,3.9846275977146206,New SKU (< 1.25yr),0.599,Low,False,147.08483016163024,124.46126586379069
2023-10-23,139.4227956624054,Product_011,2023-10-29,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,139.66106988009287,-0.2382742176874615,New SKU (< 1.25yr),0.599,Low,False,150.8311835416574,128.20761924381785
2023-10-30,152.18524612406335,Product_011,2023-11-05,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,144.17310986713886,8.012136256924492,New SKU (< 1.25yr),0.599,Low,False,155.3432235287034,132.71965923086384
2023-11-06,148.44687563649742,Product_011,2023-11-12,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,150.3160608802804,-1.8691852437829652,New SKU (< 1.25yr),0.599,Low,False,161.48617454184492,138.86261024400537
2023-11-13,156.99630161580856,Product_011,2023-11-19,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,154.59077386993596,2.405527745872604,New SKU (< 1.25yr),0.599,Low,False,165.7608875315005,143.13732323366094
2023-11-20,165.9299924284599,Product_011,2023-11-26,Black Friday,44,3,93.6,7897.232121283472,47,,,,N/A,,,161.38538284781816,4.5446095806417475,New SKU (< 1.25yr),0.599,Low,False,246.622683852369,85.23730100455083
2023-11-27,165.7744640798278,Product_011,2023-12-03,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,165.85222825414385,-0.07776417431605864,New SKU (< 1.25yr),0.599,Low,False,177.02234191570838,154.39877761786883
2023-12-04,174.892476659595,Product_011,2023-12-10,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,166.83082100694764,8.061655652647346,New SKU (< 1.25yr),0.599,Low,False,178.00093466851217,155.37737037067262
2023-12-11,167.73164958543535,Product_011,2023-12-17,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,167.73164958543535,0.0,New SKU (< 1.25yr),0.599,Low,False,178.90176324699988,156.27819894916033
2023-12-18,183.69621667055029,Product_011,2023-12-24,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,171.31206312251516,12.38415354803513,New SKU (< 1.25yr),0.599,Low,True,182.48217678407968,159.85861248624013
2023-12-25,624.3865026379203,Product_011,2023-12-31,Normal,44,3,93.6,7897.232121283472,47,,,,N/A,,,174.892476659595,449.49402597832534,New SKU (< 1.25yr),0.599,Low,True,186.06259032115952,163.43902602331997
2022-06-13,52.14844139832829,Product_012,2022-06-19,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),80.08443242953686,-21.2614102544012,58.82302217513566,-6.674580776807375,Non-Seasonal and No Trend,0.535,Low,True,58.823022175135776,58.82302217513552
2022-06-20,57.520064415006544,Product_012,2022-06-26,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),80.49905392909452,-22.978989514088052,57.52006441500646,8.526512829121202e-14,Non-Seasonal and No Trend,0.535,Low,False,57.52006441500657,57.52006441500632
2022-06-27,58.70622186533615,Product_012,2022-07-03,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),80.91367542865216,-22.207453563316033,58.70622186533612,2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,58.70622186533623,58.706221865335976
2022-07-04,65.56386267494592,Product_012,2022-07-10,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),81.32829692820987,-15.764434253263925,65.56386267494594,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,65.56386267494605,65.5638626749458
2022-07-11,59.959724045057534,Product_012,2022-07-17,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),81.74291842776748,-21.783194382709937,59.95972404505754,0.0,Non-Seasonal and No Trend,0.535,Low,False,59.959724045057655,59.9597240450574
2022-07-18,74.63350646429731,Product_012,2022-07-24,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),82.15753992732505,-7.524033463027683,74.63350646429737,-5.684341886080802e-14,Non-Seasonal and No Trend,0.535,Low,False,74.63350646429748,74.63350646429723
2022-07-25,78.82935274238807,Product_012,2022-07-31,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),82.5721614268828,-3.7428086844947552,78.82935274238804,2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,78.82935274238815,78.8293527423879
2022-08-01,79.41224797052394,Product_012,2022-08-07,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),82.98678292644053,-3.5745349559165858,79.41224797052394,0.0,Non-Seasonal and No Trend,0.535,Low,False,79.41224797052405,79.4122479705238
2022-08-08,84.25088027957784,Product_012,2022-08-14,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),83.40140442599817,0.8494758535796127,84.25088027957779,5.684341886080802e-14,Non-Seasonal and No Trend,0.535,Low,False,84.2508802795779,84.25088027957764
2022-08-15,92.42103775876625,Product_012,2022-08-21,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),83.81602592555583,8.605011833210416,92.42103775876625,0.0,Non-Seasonal and No Trend,0.535,Low,False,92.42103775876636,92.4210377587661
2022-08-22,96.55138474068949,Product_012,2022-08-28,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),84.23064742511335,12.320737315576087,96.55138474068943,5.684341886080802e-14,Non-Seasonal and No Trend,0.535,Low,False,96.55138474068954,96.55138474068929
2022-08-29,94.08647674268326,Product_012,2022-09-04,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),84.64526892467086,9.44120781801233,94.08647674268319,7.105427357601002e-14,Non-Seasonal and No Trend,0.535,Low,False,94.0864767426833,94.08647674268305
2022-09-05,103.88010792343822,Product_012,2022-09-11,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),85.05989042422863,18.820217499209534,103.88010792343816,5.684341886080802e-14,Non-Seasonal and No Trend,0.535,Low,False,103.88010792343827,103.88010792343802
2022-09-12,100.33139182581338,Product_012,2022-09-18,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),85.47451192378654,14.856879902026886,100.33139182581343,-4.263256414560601e-14,Non-Seasonal and No Trend,0.535,Low,False,100.33139182581354,100.33139182581328
2022-09-19,110.42854403140606,Product_012,2022-09-25,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),85.88913342334408,24.53941060806203,110.4285440314061,-4.263256414560601e-14,Non-Seasonal and No Trend,0.535,Low,False,110.42854403140622,110.42854403140596
2022-09-26,113.32574414608942,Product_012,2022-10-02,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),86.30375492290179,27.02198922318765,113.32574414608943,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,113.32574414608955,113.32574414608929
2022-10-03,106.35124281015416,Product_012,2022-10-09,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),86.71837642245936,19.632866387694815,106.35124281015418,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,106.35124281015429,106.35124281015403
2022-10-10,5.520390876150067,Product_012,2022-10-16,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),87.13299792201703,-81.61260704586697,5.52039087615006,1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,5.520390876150172,5.52039087614992
2022-10-17,116.6446246253771,Product_012,2022-10-23,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),87.54761942157478,29.09700520380235,116.64462462537713,-2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,116.64462462537725,116.64462462537699
2022-10-24,115.09143084627016,Product_012,2022-10-30,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),87.96224092113236,27.129189925137815,115.09143084627019,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,115.0914308462703,115.09143084627004
2022-10-31,117.01148893986073,Product_012,2022-11-06,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),88.37686242069012,28.634626519170677,117.0114889398608,-7.105427357601002e-14,Non-Seasonal and No Trend,0.535,Low,False,117.01148893986091,117.01148893986066
2022-11-07,120.96040155791648,Product_012,2022-11-13,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),88.7914839202477,32.168917637668756,120.96040155791646,2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,120.96040155791657,120.96040155791631
2022-11-14,113.50349932120317,Product_012,2022-11-20,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),89.20610541980541,24.297393901397758,113.50349932120317,0.0,Non-Seasonal and No Trend,0.535,Low,False,113.50349932120328,113.50349932120302
2022-11-21,111.4369858937164,Product_012,2022-11-27,Black Friday,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),89.620726919363,21.816258974353378,111.43698589371637,2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,111.43698589371644,111.43698589371633
2022-11-28,114.78676573726764,Product_012,2022-12-04,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),90.03534841892072,24.751417318346963,114.78676573726769,-4.263256414560601e-14,Non-Seasonal and No Trend,0.535,Low,False,114.7867657372678,114.78676573726754
2022-12-05,109.46816993933308,Product_012,2022-12-11,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),90.44996991847837,19.018200020854703,109.46816993933308,0.0,Non-Seasonal and No Trend,0.535,Low,False,109.4681699393332,109.46816993933294
2022-12-12,105.57265653639156,Product_012,2022-12-18,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),90.864591418036,14.708065118355584,105.57265653639158,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,105.57265653639169,105.57265653639143
2022-12-19,96.02539577711332,Product_012,2022-12-25,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),91.27921291759372,4.746182859519602,96.02539577711333,-1.4210854715202004e-14,Non-Seasonal and No Trend,0.535,Low,False,96.02539577711345,96.02539577711319
2022-12-26,607.3015885675338,Product_012,2023-01-01,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),91.69383441715135,17.410112507684417,109.10394692483577,498.19764164269804,Non-Seasonal and No Trend,0.535,Low,True,109.10394692483588,109.10394692483563
2023-01-02,114.095572085246,Product_012,2023-01-08,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),92.10845591670893,21.98711616853707,114.095572085246,0.0,Non-Seasonal and No Trend,0.535,Low,False,114.09557208524612,114.09557208524586
2023-01-09,93.51033687749351,Product_012,2023-01-15,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),92.52307741626663,0.9872594612269281,93.51033687749356,-4.263256414560601e-14,Non-Seasonal and No Trend,0.535,Low,False,93.51033687749367,93.51033687749342
2023-01-16,93.99004192906702,Product_012,2023-01-22,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),92.93769891582434,1.0523430132427642,93.9900419290671,-8.526512829121202e-14,Non-Seasonal and No Trend,0.535,Low,False,93.99004192906722,93.99004192906696
2023-01-23,96.9135702341752,Product_012,2023-01-29,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),93.35232041538195,3.561249818793303,96.91357023417525,-5.684341886080802e-14,Non-Seasonal and No Trend,0.535,Low,False,96.91357023417537,96.91357023417511
2023-01-30,98.23704656677074,Product_012,2023-02-05,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),93.76694191493965,4.470104651831098,98.23704656677074,0.0,Non-Seasonal and No Trend,0.535,Low,False,98.23704656677086,98.2370465667706
2023-02-06,90.0253194353004,Product_012,2023-02-12,Normal,77,4,95.1,6007.459762071568,81,1.012,1.301,0.473,Medium (Acceptable stability),94.18156341449728,-4.156243979196897,90.02531943530037,2.842170943040401e-14,Non-Seasonal and No Trend,0.535,Low,False,90.02531943530049,90.02531943530023
