week_start,sales,series_id,week_end,promo_type,baseline,class,resid,is_outlier,upper_limit,lower_limit
2023-09-25,86.2780881649195,Product_028,2023-10-01,Normal,86.28286497596869,Seasonal with Trend,-0.004776811049197249,False,86.30035231726546,86.2628042279479
2023-10-02,79.03768434716994,Product_028,2023-10-08,Normal,79.0427237463452,Seasonal with Trend,-0.005039399175259973,False,79.06021108764197,79.0226629983244
2023-10-09,85.3891661065828,Product_028,2023-10-15,Normal,85.39445763857121,Seasonal with Trend,-0.0052915319884050405,False,85.41194497986798,85.37439689055041
2023-10-16,90.74265826753616,Product_028,2023-10-22,Normal,90.74819057896505,Seasonal with Trend,-0.005532311428893877,False,90.76567792026182,90.72812983094425
2023-10-23,88.13277116496637,Product_028,2023-10-29,Normal,88.13853209401786,Seasonal with Trend,-0.005760929051490393,False,88.15601943531463,88.11847134599707
2023-10-30,98.58094671867246,Product_028,2023-11-05,Normal,98.58692338628786,Seasonal with Trend,-0.005976667615399833,False,98.60441072758464,98.56686263826707
2023-11-06,94.5556324020493,Product_028,2023-11-12,Normal,94.56181129569586,Seasonal with Trend,-0.0061788936465632105,False,94.57929863699263,94.54175054767506
2023-11-13,87.14568809209266,Product_028,2023-11-19,Normal,87.15205513134316,Seasonal with Trend,-0.006367039250505968,False,87.16954247263993,87.13199438332236
2023-11-20,370.8001609433836,Product_028,2023-11-26,Black Friday,370.80670151404775,Seasonal with Trend,-0.006540570664128609,False,370.83334395965755,370.7791600983619
2023-11-27,414.70120580892024,Product_028,2023-12-03,Normal,414.70790474937394,Seasonal with Trend,-0.006698940453702562,False,414.7253920906707,414.6878440013532
2023-12-04,98.65540784779462,Product_028,2023-12-10,Normal,98.6622493687337,Seasonal with Trend,-0.0068415209390764176,False,98.67973671003047,98.6421886207129
2023-12-11,104.67275712604804,Product_028,2023-12-17,Normal,104.6797246470467,Seasonal with Trend,-0.006967520998657051,False,104.69721198834347,104.6596638990259
2023-12-18,111.81513112340464,Product_028,2023-12-24,Normal,111.82220702586977,Seasonal with Trend,-0.007075902465132344,False,111.83969436716654,111.80214627784898
2023-12-25,114.79038415630713,Product_028,2023-12-31,Normal,114.79754950198827,Seasonal with Trend,-0.007165345681144686,False,114.81503684328504,114.77748875396748
2024-01-01,119.730521569922,Product_028,2024-01-07,Normal,119.73775594943324,Seasonal with Trend,-0.007234379511231737,False,119.75524329073001,119.71769520141244
2024-01-08,127.8955480052132,Product_028,2024-01-14,Normal,127.90271773032477,Seasonal with Trend,-0.0071697251115665495,False,127.92020507162154,127.88265698230397
2024-01-15,123.54384029840602,Product_028,2024-01-21,Normal,123.55092496888693,Seasonal with Trend,-0.007084670480907107,False,123.5684123101837,123.53086422086614
2024-01-22,131.89813257248815,Product_028,2024-01-28,Normal,131.90511325746218,Seasonal with Trend,-0.006980684974024598,False,131.92260059875895,131.88505250944138
2024-01-29,130.93412162768817,Product_028,2024-02-04,Normal,130.94098071416084,Seasonal with Trend,-0.0068590864726729706,False,130.95846805545762,130.92091996614005
2024-02-05,134.02276176972794,Product_028,2024-02-11,Normal,134.0294826814241,Seasonal with Trend,-0.006720911696163512,False,134.04697002272087,134.0094219334033
2024-02-12,141.49399879686132,Product_028,2024-02-18,Normal,141.50056574754765,Seasonal with Trend,-0.006566950686334394,False,141.51805308884443,141.48050499952686
2024-02-19,140.27758019033246,Product_028,2024-02-25,Normal,140.28397802068258,Seasonal with Trend,-0.006397830350124423,False,140.30146536197935,140.26391727266179
2024-02-26,148.6431169931178,Product_028,2024-03-03,Normal,148.64933109069145,Seasonal with Trend,-0.006214097573661093,False,148.66681843198822,148.62927034267065
2024-03-04,150.69928443512268,Product_028,2024-03-10,Normal,150.7053007208539,Seasonal with Trend,-0.006016285731220705,False,150.72278806215067,150.6852399728331
2024-03-11,142.46509580536022,Product_028,2024-03-17,Normal,142.47090076779816,Seasonal with Trend,-0.005804962437935046,False,142.48838810909493,142.45084001977736
2024-03-18,158.26322583405857,Product_028,2024-03-24,Normal,158.26880659502,Seasonal with Trend,-0.005580760961436226,False,158.28629393631678,158.2487458469992
2024-03-25,152.74673365628982,Product_028,2024-03-31,Normal,152.75207805467878,Seasonal with Trend,-0.005344398388956506,False,152.76956539597555,152.73201730665798
2024-04-01,144.61797563607942,Product_028,2024-04-07,Normal,144.62307231912823,Seasonal with Trend,-0.005096683048805062,False,144.640559660425,144.60301157110743
2024-04-08,142.015293114321,Product_028,2024-04-14,Normal,142.0201316272308,Seasonal with Trend,-0.0048385129097994195,False,142.03761896852757,142.00007087921
2024-04-15,149.15105825311576,Product_028,2024-04-21,Normal,149.15562911919415,Seasonal with Trend,-0.004570866078381641,False,149.17311646049092,149.13556837117335
2024-04-22,152.94006945786722,Product_028,2024-04-28,Normal,152.94436424202374,Seasonal with Trend,-0.004294784156513742,False,152.9618515833205,152.92430349400294
2024-04-29,155.0802805351261,Product_028,2024-05-05,BOGO,155.08429188425313,Seasonal with Trend,-0.004011349127040376,False,155.09326693357406,155.07229823015797
2024-05-06,310.65622163013495,Product_028,2024-05-12,BOGO,310.6599432846796,Seasonal with Trend,-0.003721654544676767,False,310.6689183340005,310.64794963058443
2024-05-13,140.28110833622088,Product_028,2024-05-19,Normal,140.28453510833236,Seasonal with Trend,-0.0034267721114815686,False,140.30202244962913,140.26447436031157
2024-05-20,146.15567151266143,Product_028,2024-05-26,Normal,146.1587992278597,Seasonal with Trend,-0.0031277151982749274,False,146.17628656915647,146.1387384798389
2024-05-27,147.55448004269485,Product_028,2024-06-02,Memorial Day,147.5573054442145,Seasonal with Trend,-0.002825401519658044,False,147.56324222146668,147.54893464088684
2024-06-03,142.10546602486068,Product_028,2024-06-09,Normal,142.10798664285858,Seasonal with Trend,-0.0025206179979022636,False,142.12547398415535,142.08792589483778
2024-06-10,144.80483988859186,Product_028,2024-06-16,Normal,144.80705388044473,Seasonal with Trend,-0.0022139918528694125,False,144.8245412217415,144.78699313242393
2024-06-17,137.8671148843597,Product_028,2024-06-23,Normal,137.86902085752405,Seasonal with Trend,-0.0019059731643551459,False,137.88650819882082,137.84896010950325
2024-06-24,143.37778385076834,Product_028,2024-06-30,Normal,143.37938068633264,Seasonal with Trend,-0.0015968355642996812,False,143.3968680276294,143.35931993831184
2024-07-01,136.85434319146685,Product_028,2024-07-07,Normal,136.85562989482887,Seasonal with Trend,-0.0012867033620125312,False,136.87311723612564,136.83556914680807
2024-07-08,137.53220501082174,Product_028,2024-07-14,Normal,137.53317999979873,Seasonal with Trend,-0.0009749889769921083,False,137.5506673410955,137.51311925177794
2024-07-15,136.37101129517723,Product_028,2024-07-21,Normal,136.37167135879426,Seasonal with Trend,-0.0006600636170333019,False,136.38915870009103,136.35161061077346
2024-07-22,124.79254972511882,Product_028,2024-07-28,Normal,124.79289171548037,Seasonal with Trend,-0.000341990361548028,False,124.81037905677714,124.77283096745957
2024-07-29,119.72993243875425,Product_028,2024-08-04,Normal,119.72995381167499,Seasonal with Trend,-2.1372920741669077e-05,False,119.74744115297176,119.70989306365419
2024-08-05,126.29809798242812,Product_028,2024-08-11,Disc_50,126.29779668309108,Seasonal with Trend,0.00030129933703904044,False,126.29898163810421,126.29753873501815
2024-08-12,115.93954501050167,Product_028,2024-08-18,Disc_50,115.93891930289851,Seasonal with Trend,0.0006257076031630504,False,115.94010425791164,115.93866135482558
2024-08-19,723.8265284385493,Product_028,2024-08-25,Normal,723.8255767892788,Seasonal with Trend,0.0009516492705188284,False,723.8430641305756,723.805516041258
2024-08-26,124.220473108424,Product_028,2024-09-01,Normal,124.2191941173856,Seasonal with Trend,0.0012789910384043424,False,124.23668145868237,124.1991333693648
2024-09-02,120.38121607185673,Product_028,2024-09-08,Normal,120.37960843064415,Seasonal with Trend,0.0016076412125727302,False,120.39709577194093,120.35954768262336
2024-09-09,117.32866555872155,Product_028,2024-09-15,Normal,117.32672802405779,Seasonal with Trend,0.0019375346637673374,False,117.34421536535456,117.30666727603699
2024-09-16,114.7442467737052,Product_028,2024-09-22,Normal,114.74197814916724,Seasonal with Trend,0.0022686245379617276,False,114.75946549046401,114.72191740114644
2024-09-23,121.26283082374806,Product_028,2024-09-29,Normal,121.26022994638777,Seasonal with Trend,0.0026008773602939073,False,121.27771728768454,121.24016919836697
2024-09-30,111.91853145922778,Product_028,2024-10-06,Normal,111.91559718937634,Seasonal with Trend,0.002934269851436966,False,111.93308453067311,111.89553644135555
2024-10-07,115.70562373319191,Product_028,2024-10-13,Normal,115.70235494653366,Seasonal with Trend,0.0032687866582534753,False,115.71984228783043,115.68229419851286
2024-10-14,123.52417777901648,Product_028,2024-10-20,Normal,123.52057336039468,Seasonal with Trend,0.003604418621804939,False,123.53806070169145,123.50051261237388
2024-10-21,125.7515471262075,Product_028,2024-10-27,Normal,125.74760596480428,Seasonal with Trend,0.0039411614032189846,False,125.76509330610105,125.72754521678348
2024-10-28,121.84002908902433,Product_028,2024-11-03,Normal,121.83575007464803,Seasonal with Trend,0.004279014376294299,False,121.8532374159448,121.81568932662724
2024-11-04,129.00570782030405,Product_028,2024-11-10,Normal,129.00108984056857,Seasonal with Trend,0.004617979735485278,False,129.01857718186534,128.98102909254777
2024-11-11,130.76629186603947,Product_028,2024-11-17,Normal,130.76133380425335,Seasonal with Trend,0.0049580617861124665,False,130.77882114555013,130.74127305623256
2024-11-18,538.8528830060934,Product_028,2024-11-24,Normal,538.8475837396974,Seasonal with Trend,0.005299266396036728,False,538.8650710809942,538.8275229916766
2024-11-25,536.0784112517983,Product_028,2024-12-01,Black Friday,536.0727696512103,Seasonal with Trend,0.005641600588091933,False,536.09941209682,536.0452282355244
2024-12-02,138.25165732227242,Product_028,2024-12-08,Normal,138.24567225000644,Seasonal with Trend,0.005985072265985991,False,138.2631595913032,138.22561150198564
2024-12-09,135.76787532113505,Product_028,2024-12-15,Normal,135.76154563107815,Seasonal with Trend,0.006329690056901427,False,135.77903297237492,135.74148488305735
2024-12-16,148.32338800271387,Product_028,2024-12-22,Normal,148.31671253944356,Seasonal with Trend,0.006675463270312321,False,148.33419988074033,148.29665179142276
2024-12-23,138.72265642100257,Product_028,2024-12-29,Normal,138.71563401903435,Seasonal with Trend,0.0070224019682143535,False,138.73312136033113,138.69557327101356
2024-12-30,151.93572265094917,Product_028,2025-01-05,Normal,151.92835213380204,Seasonal with Trend,0.007370517147137434,False,151.9458394750988,151.90829138578124
2023-01-02,94.23417908009964,Product_029,2023-01-08,Normal,94.2004710248471,Seasonal with Trend,0.033708055252532176,False,94.28113647527735,94.1082188163571
2023-01-09,101.09933116496588,Product_029,2023-01-15,Normal,101.06719485576,Seasonal with Trend,0.03213630920588173,False,101.14786030619024,100.97494264726998
2023-01-16,100.4302149490514,Product_029,2023-01-22,Normal,100.39964647451639,Seasonal with Trend,0.03056847453501632,False,100.48031192494663,100.30739426602638
2023-01-23,106.14375886635,Product_029,2023-01-29,Normal,106.11475414150621,Seasonal with Trend,0.029004724843787244,False,106.19541959193646,106.0225019330162
2023-01-30,102.88354851022456,Product_029,2023-02-05,Normal,102.85610329367017,Seasonal with Trend,0.027445216554383478,False,102.93676874410042,102.76385108518016
2023-02-06,112.61772158253235,Product_029,2023-02-12,Normal,112.59183149284574,Seasonal with Trend,0.025890089686612328,False,112.67249694327599,112.49957928435573
2023-02-13,118.6791020647902,Product_029,2023-02-19,Normal,118.6547625963087,Seasonal with Trend,0.02433946848150015,False,118.73542804673895,118.56251038781869
2023-02-20,118.09791450840176,Product_029,2023-02-26,Normal,118.07512104652666,Seasonal with Trend,0.022793461875096455,False,118.1557864969569,117.98286883803665
2023-02-27,122.17653748891097,Product_029,2023-03-05,Normal,122.1552853250857,Seasonal with Trend,0.021252163825266734,False,122.23595077551595,122.06303311659569
2023-03-06,124.42393289368285,Product_029,2023-03-12,Normal,124.40421724019158,Seasonal with Trend,0.01971565349126081,False,124.48488269062183,124.31196503170158
2023-03-13,121.68001685192188,Product_029,2023-03-19,Normal,121.66183285666602,Seasonal with Trend,0.018183995255853347,False,121.74249830709627,121.56958064817601
2023-03-20,125.38902660775416,Product_029,2023-03-26,Normal,125.37236936917216,Seasonal with Trend,0.016657238581998968,False,125.45303481960241,125.28011716068215
2023-03-27,123.24923655089012,Product_029,2023-04-02,Normal,123.23410113320406,Seasonal with Trend,0.015135417686053643,False,123.31476658363431,123.14184892471405
2023-04-03,133.6809926722363,Product_029,2023-04-09,Normal,133.66737412123248,Seasonal with Trend,0.013618551003816037,False,133.74803957166273,133.57512191274247
2023-04-10,126.5428112794085,Product_029,2023-04-16,Normal,126.53070463899107,Seasonal with Trend,0.012106640417428594,False,126.61137008942131,126.43845243050106
2023-04-17,124.99818511667328,Product_029,2023-04-23,Normal,124.98758544649014,Seasonal with Trend,0.01059967018314012,False,125.06825089692039,124.89533323800013
2023-04-24,123.05863225663546,Product_029,2023-04-30,Normal,123.04953465117525,Seasonal with Trend,0.009097605460212321,False,123.1302001016055,122.95728244268524
2023-05-01,123.65983483306124,Product_029,2023-05-07,Normal,123.65223444282088,Seasonal with Trend,0.007600390240355637,False,123.73289989325113,123.55998223433087
2023-05-08,123.8056089188624,Product_029,2023-05-14,Normal,123.7995009746072,Seasonal with Trend,0.006107944255205666,False,123.88016642503744,123.70724876611719
2023-05-15,116.26106719963724,Product_029,2023-05-21,BOGO,116.25644704166639,Seasonal with Trend,0.004620157970848027,False,116.29771535089102,116.2010885776794
2023-05-22,221.3903472276101,Product_029,2023-05-28,BOGO,221.38721034381837,Seasonal with Trend,0.0031368837917398196,False,221.42847865304302,221.33185187983136
2023-05-29,121.1901298335751,Product_029,2023-06-04,Memorial Day,121.18847191384778,Seasonal with Trend,0.001657919727321655,False,121.2154298875797,121.150153722952
2023-06-05,120.0159185930895,Product_029,2023-06-11,Normal,120.01573561415277,Seasonal with Trend,0.0001829789367207013,False,120.09640106458302,119.92348340566276
2023-06-12,110.4516219272302,Product_029,2023-06-18,Normal,110.45291028937284,Seasonal with Trend,-0.001288362142631172,False,110.53357573980308,110.36065808088283
2023-06-19,116.01029154629418,Product_029,2023-06-25,Normal,116.01304827030917,Seasonal with Trend,-0.002756724014986389,False,116.09371372073942,115.92079606181916
2023-06-26,109.07312976102844,Product_029,2023-07-02,Normal,109.07735262219657,Seasonal with Trend,-0.004222861168130976,False,109.15801807262682,108.98510041370656
2023-07-03,100.4058056010378,Product_029,2023-07-09,Normal,100.41149253298799,Seasonal with Trend,-0.005686931950194207,False,100.49215798341824,100.31924032449798
2023-07-10,113.35493447402332,Product_029,2023-07-16,Normal,113.36208165085169,Seasonal with Trend,-0.007147176828368629,False,113.44274710128194,113.26982944236168
2023-07-17,107.04314090008609,Product_029,2023-07-23,Normal,107.05174366622555,Seasonal with Trend,-0.008602766139460982,False,107.1324091166558,106.95949145773554
2023-07-24,103.82490926959588,Product_029,2023-07-30,Normal,103.83496239001622,Seasonal with Trend,-0.010053120420337791,False,103.91562784044646,103.7427101815262
2023-07-31,4.461317600795515,Product_029,2023-08-06,Normal,4.472814564576325,Seasonal with Trend,-0.011496963780809999,False,4.553480015006572,4.380562356086314
2023-08-07,95.15570313315582,Product_029,2023-08-13,Normal,95.16863533054304,Seasonal with Trend,-0.012932197387215183,False,95.24930078097329,95.07638312205303
2023-08-14,93.1999652447308,Product_029,2023-08-20,Normal,93.2143211409681,Seasonal with Trend,-0.014355896237290722,False,93.29498659139834,93.12206893247809
2023-08-21,87.85840756704911,Product_029,2023-08-27,Normal,87.8741719575412,Seasonal with Trend,-0.015764390492080338,False,87.95483740797144,87.78191974905118
2023-08-28,92.15140850470932,Product_029,2023-09-03,Normal,92.16856190502,Seasonal with Trend,-0.017153400310675693,False,92.24922735545024,92.07630969652999
2023-09-04,87.79005557358273,Product_029,2023-09-10,Normal,87.80857377331293,Seasonal with Trend,-0.018518199730195306,False,87.88923922374317,87.71632156482292
2023-09-11,93.4875642303052,Product_029,2023-09-17,Normal,93.50741802105351,Seasonal with Trend,-0.01985379074831428,False,93.58808347148376,93.4151658125635
2023-09-18,89.55282295150401,Product_029,2023-09-24,Normal,89.5739780249653,Seasonal with Trend,-0.02115507346128709,False,89.65464347539555,89.48172581647529
2023-09-25,93.61522832737492,Product_029,2023-10-01,Normal,93.63764532932517,Seasonal with Trend,-0.022417001950245208,False,93.71831077975541,93.54539312083516
2023-10-02,91.66728405736195,Product_029,2023-10-08,Normal,91.69091877600201,Seasonal with Trend,-0.02363471864005362,False,91.77158422643225,91.598666567512
2023-10-09,85.88914882846277,Product_029,2023-10-15,Normal,85.91395249054719,Seasonal with Trend,-0.024803662084423195,False,85.99461794097743,85.82170028205718
2023-10-16,84.7117971798481,Product_029,2023-10-22,Normal,84.73771682439386,Seasonal with Trend,-0.025919644545751908,False,84.8183822748241,84.64546461590385
2023-10-23,97.96819691481518,Product_029,2023-10-29,Normal,97.99517581107233,Seasonal with Trend,-0.02697889625714822,False,98.07584126150257,97.90292360258232
2023-10-30,98.0972367560391,Product_029,2023-11-05,Normal,98.12521482880891,Seasonal with Trend,-0.027978072769812456,False,98.20588027923915,98.0329626203189
2023-11-06,93.39483133887336,Product_029,2023-11-12,Normal,93.42374555902046,Seasonal with Trend,-0.028914220147100878,False,93.5044110094507,93.33149335053045
2023-11-13,94.51589927637248,Product_029,2023-11-19,Normal,94.54568396630371,Seasonal with Trend,-0.029784689931233288,False,94.62634941673396,94.4534317578137
2023-11-20,424.8909689657056,Product_029,2023-11-26,Black Friday,424.9215559578505,Seasonal with Trend,-0.030586992144890246,False,425.0452130278416,424.79335108740014
2023-11-27,441.3178089481539,Product_029,2023-12-03,Normal,441.34912751999053,Seasonal with Trend,-0.031318571836607134,False,441.4297929704208,441.25687531150055
2023-12-04,110.08591484956766,Product_029,2023-12-10,Normal,110.11789134739199,Seasonal with Trend,-0.03197649782433132,False,110.19855679782223,110.02563913890198
2023-12-11,114.81206896193684,Product_029,2023-12-17,Normal,114.84462603564195,Seasonal with Trend,-0.03255707370510663,False,114.9252914860722,114.75237382715194
2023-12-18,113.70733141568792,Product_029,2023-12-24,Normal,113.74038686254872,Seasonal with Trend,-0.033055446860799975,False,113.82105231297896,113.64813465405871
2023-12-25,118.28932090383095,Product_029,2023-12-31,Normal,118.32278635105217,Seasonal with Trend,-0.033465447221217914,False,118.40345180148242,118.23053414256216
2024-01-01,119.87206722989954,Product_029,2024-01-07,Normal,119.9058474248206,Seasonal with Trend,-0.03378019492106432,False,119.98651287525085,119.8135952163306
2024-01-08,123.44794341769452,Product_029,2024-01-14,Normal,123.48141292764859,Seasonal with Trend,-0.03346950995407383,False,123.56207837807884,123.38916071915858
2024-01-15,127.88777055575449,Product_029,2024-01-21,Normal,127.9208341366045,Seasonal with Trend,-0.03306358085001193,False,128.00149958703474,127.82858192811449
2024-01-22,129.78848914185028,Product_029,2024-01-28,Normal,129.82105842766626,Seasonal with Trend,-0.032569285815981175,False,129.9017238780965,129.72880621917625
2024-01-29,128.90855060912605,Product_029,2024-02-04,Normal,128.94054340239228,Seasonal with Trend,-0.03199279326622673,False,129.02120885282253,128.84829119390227
2024-02-05,142.739095455556,Product_029,2024-02-11,Normal,142.77043441002405,Seasonal with Trend,-0.03133895446805468,False,142.8510998604543,142.67818220153404
2024-02-12,141.84686063090518,Product_029,2024-02-18,Normal,141.87747209572206,Seasonal with Trend,-0.030611464816871603,False,141.9581375461523,141.78521988723205
2024-02-19,139.50827655415534,Product_029,2024-02-25,Normal,139.53808980892686,Seasonal with Trend,-0.02981325477151131,False,139.6187552593571,139.44583760043685
2024-02-26,148.31802827236743,Product_029,2024-03-03,Normal,148.34697515114013,Seasonal with Trend,-0.028946878772700302,False,148.42764060157037,148.25472294265012
2024-03-04,153.60772344258018,Product_029,2024-03-10,Normal,153.63573826901518,Seasonal with Trend,-0.02801482643499753,False,153.71640371944542,153.54348606052517
2024-03-11,154.10059215003554,Product_029,2024-03-17,Normal,154.12761189599067,Seasonal with Trend,-0.027019745955129792,False,154.2082773464209,154.03535968750066
2024-03-18,148.78260392315784,Product_029,2024-03-24,Normal,148.80856851423627,Seasonal with Trend,-0.025964591078434296,False,148.88923396466652,148.71631630574626
2024-03-25,148.1103464017177,Product_029,2024-03-31,Normal,148.1351991078287,Seasonal with Trend,-0.024852706111005318,False,148.21586455825894,148.0429468993387
2024-04-01,160.68196469947847,Product_029,2024-04-07,Normal,160.70565256018992,Seasonal with Trend,-0.023687860711447684,False,160.78631801062016,160.6134003516999
2024-04-08,158.08534735862168,Product_029,2024-04-14,Normal,158.10782160115556,Seasonal with Trend,-0.022474242533888855,False,158.1884870515858,158.01556939266555
2024-04-15,151.42599172881836,Product_029,2024-04-21,Normal,151.4472081417795,Seasonal with Trend,-0.021216412961138076,False,151.52787359220974,151.3549559332895
2024-04-22,155.03150438701476,Product_029,2024-04-28,Normal,155.05142361653435,Seasonal with Trend,-0.019919229519587134,False,155.1320890669646,154.95917140804434
2024-04-29,145.13699377959497,Product_029,2024-05-05,BOGO,145.15558151768633,Seasonal with Trend,-0.018587738091355277,False,145.19684982691098,145.10022305369932
2024-05-06,321.6342173992625,Product_029,2024-05-12,BOGO,321.6514444378166,Seasonal with Trend,-0.017227038554096907,False,321.69271274704124,321.59608597382964
2024-05-13,156.04239252793158,Product_029,2024-05-19,Normal,156.05823465682383,Seasonal with Trend,-0.015842128892245455,False,156.13890010725407,155.96598244833382
2024-05-20,145.6117359337613,Product_029,2024-05-26,Normal,145.6261736688202,Seasonal with Trend,-0.014437735058891121,False,145.70683911925045,145.5339214603302
2024-05-27,153.59250753744118,Product_029,2024-06-02,Memorial Day,153.60552567433234,Seasonal with Trend,-0.013018136891162158,False,153.63248364806427,153.5672074834366
2024-06-03,148.15812369726945,Product_029,2024-06-09,Normal,148.1697107014998,Seasonal with Trend,-0.011587004230364073,False,148.25037615193006,148.0774584930098
2024-06-10,146.9122482840547,Product_029,2024-06-16,Normal,146.92239554614082,Seasonal with Trend,-0.0101472620861216,False,147.00306099657107,146.8301433376508
2024-06-17,136.25090276198367,Product_029,2024-06-23,Normal,136.25960377128794,Seasonal with Trend,-0.008701009304274976,False,136.3402692217182,136.16735156279793
2024-06-24,140.27425637697405,Product_029,2024-06-30,Normal,140.28150589876526,Seasonal with Trend,-0.00724952179120919,False,140.3621713491955,140.18925369027525
2024-07-01,135.2201671002404,Product_029,2024-07-07,Normal,135.22596047927027,Seasonal with Trend,-0.005793379029881862,False,135.30662592970052,135.13370827078026
2024-07-08,134.51285291647858,Product_029,2024-07-14,Normal,134.51718514271317,Seasonal with Trend,-0.004332226234595282,False,134.59785059314342,134.42493293422316
2024-07-15,128.34271347345322,Product_029,2024-07-21,Normal,128.34557819245214,Seasonal with Trend,-0.0028647189989214894,False,128.42624364288238,128.25332598396213
2024-07-22,131.05819102351248,Product_029,2024-07-28,Normal,131.05958187255615,Seasonal with Trend,-0.00139084904367337,False,131.1402473229864,130.96732966406614
2024-07-29,126.3266412763778,Product_029,2024-08-04,Normal,126.32655232259413,Seasonal with Trend,8.895378367412832e-05,False,126.40721777302437,126.23430011410412
2024-08-05,129.757942396111,Product_029,2024-08-11,Disc_50,129.75636804910218,Seasonal with Trend,0.0015743470088125378,False,129.76200311386427,129.7553724517904
2024-08-12,124.57831880626954,Product_029,2024-08-18,Disc_50,124.57525368582805,Seasonal with Trend,0.003065120441490876,False,124.58088875059013,124.57425808851627
2024-08-19,716.9531490134601,Product_029,2024-08-25,Normal,716.9485878611476,Seasonal with Trend,0.004561152312476224,False,717.0292533115779,716.8563356526575
2024-08-26,121.61578871075692,Product_029,2024-09-01,Normal,121.60972633938201,Seasonal with Trend,0.006062371374909503,False,121.69039178981225,121.517474130892
2024-09-02,117.7045778051974,Product_029,2024-09-08,Normal,117.69700907079374,Seasonal with Trend,0.007568734403662347,False,117.77767452122399,117.60475686230373
2024-09-09,115.43537784264282,Product_029,2024-09-15,Normal,115.42629762881195,Seasonal with Trend,0.00908021383087032,False,115.5069630792422,115.33404542032194
2024-09-16,113.3309789297886,Product_029,2024-09-22,Normal,113.32038213898804,Seasonal with Trend,0.010596790800562417,False,113.40104758941828,113.22812993049803
2024-09-23,121.59456520853152,Product_029,2024-09-29,Normal,121.58244675759457,Seasonal with Trend,0.01211845093695274,False,121.66311220802481,121.49019454910456
2024-09-30,113.85626141711538,Product_029,2024-10-06,Normal,113.84261623562992,Seasonal with Trend,0.013645181485458124,False,113.92328168606016,113.75036402713991
2024-10-07,124.68538072886548,Product_029,2024-10-13,Normal,124.67020375968099,Seasonal with Trend,0.015176969184494737,False,124.75086921011123,124.57795155119098
2024-10-14,116.58899935463482,Product_029,2024-10-20,Normal,116.5722855560658,Seasonal with Trend,0.01671379856902888,False,116.65295100649604,116.48003334757578
2024-10-21,128.02788814002238,Product_029,2024-10-27,Normal,128.00963248946238,Seasonal with Trend,0.018255650560007552,False,128.09029793989262,127.91738028097237
2024-10-28,127.28753367992664,Product_029,2024-11-03,Normal,127.26773117865812,Seasonal with Trend,0.019802501268515016,False,127.34839662908837,127.17547897016811
2024-11-04,119.37489705815472,Product_029,2024-11-10,Normal,119.353542737184,Seasonal with Trend,0.021354320970715435,False,119.43420818761425,119.26129052869399
2024-11-11,126.5876001952064,Product_029,2024-11-17,Normal,126.56468912197712,Seasonal with Trend,0.022911073229280987,False,126.64535457240737,126.47243691348712
2024-11-18,519.5066107077425,Product_029,2024-11-24,Normal,519.4821379936029,Seasonal with Trend,0.02447271413961971,False,519.5628034440332,519.3898857851128
2024-11-25,550.169309923398,Product_029,2024-12-01,Black Friday,550.1432707317124,Seasonal with Trend,0.026039191685640617,False,550.2669278017034,550.0150658612621
2024-12-02,135.92613845563892,Product_029,2024-12-08,Normal,135.89852801044614,Seasonal with Trend,0.027610445192777888,False,135.9791934608764,135.80627580195613
2024-12-09,141.29684624782578,Product_029,2024-12-15,Normal,141.26765984295642,Seasonal with Trend,0.02918640486936397,False,141.34832529338667,141.1754076344664
2024-12-16,147.1769771528716,Product_029,2024-12-22,Normal,147.14621016144804,Seasonal with Trend,0.03076699142354755,False,147.22687561187828,147.05395795295803
2024-12-23,149.9138774463869,Product_029,2024-12-29,Normal,149.88152533063078,Seasonal with Trend,0.03235211575611174,False,149.96219078106103,149.78927312214077
2024-12-30,151.2556315913558,Product_029,2025-01-05,Normal,151.22168991263428,Seasonal with Trend,0.03394167872153275,False,151.30235536306452,151.12943770414427
2023-01-02,92.9860911649361,Product_030,2023-01-08,Normal,92.95508197797285,Seasonal with Trend,0.03100918696324584,False,93.02942899837252,92.8700366932044
2023-01-09,88.27297700199877,Product_030,2023-01-15,Normal,88.24341278094711,Seasonal with Trend,0.02956422105165757,False,88.31775980134678,88.15836749617866
2023-01-16,95.19347101177864,Product_030,2023-01-22,Normal,95.16534822600214,Seasonal with Trend,0.02812278577650318,False,95.23969524640181,95.08030294123368
2023-01-23,93.67163853621658,Product_030,2023-01-29,Normal,93.6449534852632,Seasonal with Trend,0.026685050953375367,False,93.71930050566287,93.55990820049475
2023-01-30,102.17460789965492,Product_030,2023-02-05,Normal,102.14935673003278,Seasonal with Trend,0.02525116962213758,False,102.22370375043245,102.06431144526432
2023-02-06,109.71209880595627,Product_030,2023-02-12,Normal,109.68827752711934,Seasonal with Trend,0.023821278836933857,False,109.76262454751901,109.60323224235088
2023-02-13,112.53145623890558,Product_030,2023-02-19,Normal,112.50906073862409,Seasonal with Trend,0.0223955002814904,False,112.58340775902376,112.42401545385563
2023-02-20,112.24584738002164,Product_030,2023-02-26,Normal,112.22487343930302,Seasonal with Trend,0.020973940718619133,False,112.2992204597027,112.13982815453457
2023-02-27,114.98408368239872,Product_030,2023-03-05,Normal,114.96452699012505,Seasonal with Trend,0.01955669227366741,False,115.03887401052472,114.8794817053566
